"Economy","Code","Region","Income group","Lending category","Other (EMU or HIPC)","countrycode_en.x","countrycode_wb","category","core capacity","recipient","total disbursed","iso3","countrycode_en.y"
"Greece","GRC","Europe & Central Asia","High income",NA,"EMU","Greece","GRC","Detect","Real Time Surveillance","Greece",38468,"GRC","Greece"
"Greece","GRC","Europe & Central Asia","High income",NA,"EMU","Greece","GRC","Detect","Reporting","Greece",15131,"GRC","Greece"
"Greece","GRC","Europe & Central Asia","High income",NA,"EMU","Greece","GRC","Unspecified","Unspecified","Greece",1628440,"GRC","Greece"
"Greece","GRC","Europe & Central Asia","High income",NA,"EMU","Greece","GRC","Prevent","Zoonotic Disease","Greece",15131,"GRC","Greece"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Prevent","Antimicrobial Resistance (AMR)","Grenada",2922,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Prevent","Immunization","Grenada",240395,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Prevent","National Legislation, Policy, and Financing","Grenada",136858,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Other","Radiation Emergencies","Grenada",5000,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Detect","Real Time Surveillance","Grenada",13844,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Detect","Reporting","Grenada",122044,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Respond","Risk Communication","Grenada",4862,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Unspecified","Unspecified","Grenada",3606719,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Detect","Workforce Development","Grenada",51968,"GRD","Grenada"
"Grenada","GRD","Latin America & Caribbean","Upper middle income","Blend",NA,"Grenada","GRD","Prevent","Zoonotic Disease","Grenada",5185,"GRD","Grenada"
"Greenland","GRL","Europe & Central Asia","High income",NA,NA,"Greenland","GRL",NA,NA,NA,NA,NA,NA
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Prevent","Antimicrobial Resistance (AMR)","Guatemala",30222740,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Prevent","Food Safety","Guatemala",98650868,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Prevent","Immunization","Guatemala",11857711,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Respond","Linking Public Health and Security Authorities","Guatemala",1190530,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Respond","Medical Countermeasures and Personnel Deployment","Guatemala",11158808,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Detect","National Laboratory System","Guatemala",71284042,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Prevent","National Legislation, Policy, and Financing","Guatemala",30210076,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Other","Point of Entry (PoE)","Guatemala",4567,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Respond","Preparedness","Guatemala",76718,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Other","Radiation Emergencies","Guatemala",14546,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Detect","Real Time Surveillance","Guatemala",74688557,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Detect","Reporting","Guatemala",71166826,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Respond","Risk Communication","Guatemala",636087,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Unspecified","Unspecified","Guatemala",235598717,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Detect","Workforce Development","Guatemala",81253022,"GTM","Guatemala"
"Guatemala","GTM","Latin America & Caribbean","Upper middle income","IBRD",NA,"Guatemala","GTM","Prevent","Zoonotic Disease","Guatemala",1788131,"GTM","Guatemala"
"Guam","GUM","East Asia & Pacific","High income",NA,NA,"Guam","GUM",NA,NA,NA,NA,NA,NA
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Prevent","Antimicrobial Resistance (AMR)","Guyana",1369529,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Prevent","Food Safety","Guyana",61302,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Prevent","Immunization","Guyana",4111149,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Detect","National Laboratory System","Guyana",1073906,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Prevent","National Legislation, Policy, and Financing","Guyana",6216571,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Respond","Preparedness","Guyana",16163,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Other","Radiation Emergencies","Guyana",39720,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Detect","Real Time Surveillance","Guyana",9463592,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Detect","Reporting","Guyana",929952,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Unspecified","Unspecified","Guyana",23157182,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Detect","Workforce Development","Guyana",13178713,"GUY","Guyana"
"Guyana","GUY","Latin America & Caribbean","Upper middle income","IDA","HIPC","Guyana","GUY","Prevent","Zoonotic Disease","Guyana",113438,"GUY","Guyana"
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",NA,NA,"Hong Kong SAR China","HKG",NA,NA,NA,NA,NA,NA
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Prevent","Antimicrobial Resistance (AMR)","Honduras",99335,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Prevent","Food Safety","Honduras",55371834,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Prevent","Immunization","Honduras",15095786,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Respond","Linking Public Health and Security Authorities","Honduras",1211829,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Respond","Medical Countermeasures and Personnel Deployment","Honduras",2597230,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Detect","National Laboratory System","Honduras",21034912,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Prevent","National Legislation, Policy, and Financing","Honduras",67524352,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Other","Point of Entry (PoE)","Honduras",260000,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Respond","Preparedness","Honduras",5788,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Other","Radiation Emergencies","Honduras",36522,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Detect","Real Time Surveillance","Honduras",16960831,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Detect","Reporting","Honduras",2199587,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Respond","Risk Communication","Honduras",13939,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Unspecified","Unspecified","Honduras",292276448,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Detect","Workforce Development","Honduras",31665426,"HND","Honduras"
"Honduras","HND","Latin America & Caribbean","Lower middle income","IDA","HIPC","Honduras","HND","Prevent","Zoonotic Disease","Honduras",7542129,"HND","Honduras"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Prevent","Antimicrobial Resistance (AMR)","Croatia",9084,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Prevent","Food Safety","Croatia",44065,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Prevent","Immunization","Croatia",18075,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Detect","National Laboratory System","Croatia",53148,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Prevent","National Legislation, Policy, and Financing","Croatia",1964,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Respond","Preparedness","Croatia",2082908,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Other","Radiation Emergencies","Croatia",44065,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Detect","Real Time Surveillance","Croatia",123463,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Detect","Reporting","Croatia",919,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Unspecified","Unspecified","Croatia",93754027,"HRV","Croatia"
"Croatia","HRV","Europe & Central Asia","High income","IBRD",NA,"Croatia","HRV","Prevent","Zoonotic Disease","Croatia",5319,"HRV","Croatia"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Prevent","Antimicrobial Resistance (AMR)","Haiti",11298665,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Prevent","Biosafety and Biosecurity","Haiti",1974,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Prevent","Food Safety","Haiti",45429839,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Prevent","Immunization","Haiti",202329991,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Respond","Linking Public Health and Security Authorities","Haiti",704444,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Respond","Medical Countermeasures and Personnel Deployment","Haiti",47445706,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Detect","National Laboratory System","Haiti",202643966,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Prevent","National Legislation, Policy, and Financing","Haiti",22726940,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Other","Point of Entry (PoE)","Haiti",29921807,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Respond","Preparedness","Haiti",48892854,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Other","Radiation Emergencies","Haiti",56155,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Detect","Real Time Surveillance","Haiti",176883792,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Detect","Reporting","Haiti",78828510,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Respond","Risk Communication","Haiti",1030641,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Unspecified","Unspecified","Haiti",687897628,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Detect","Workforce Development","Haiti",240938327,"HTI","Haiti"
"Haiti","HTI","Latin America & Caribbean","Lower middle income","IDA","HIPC","Haiti","HTI","Prevent","Zoonotic Disease","Haiti",12244478,"HTI","Haiti"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Prevent","Antimicrobial Resistance (AMR)","Hungary",22006,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Prevent","Food Safety","Hungary",8302,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Prevent","Immunization","Hungary",348550,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Detect","National Laboratory System","Hungary",78596,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Prevent","National Legislation, Policy, and Financing","Hungary",12267,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Other","Radiation Emergencies","Hungary",8302,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Detect","Real Time Surveillance","Hungary",20765,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Unspecified","Unspecified","Hungary",546209,"HUN","Hungary"
"Hungary","HUN","Europe & Central Asia","High income",NA,NA,"Hungary","HUN","Prevent","Zoonotic Disease","Hungary",1241,"HUN","Hungary"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Prevent","Antimicrobial Resistance (AMR)","Indonesia",334619331,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Prevent","Biosafety and Biosecurity","Indonesia",23527647,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Prevent","Food Safety","Indonesia",9860650,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Prevent","Immunization","Indonesia",121569986,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Respond","Linking Public Health and Security Authorities","Indonesia",2649493,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Respond","Medical Countermeasures and Personnel Deployment","Indonesia",11113931,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Detect","National Laboratory System","Indonesia",332861851,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Prevent","National Legislation, Policy, and Financing","Indonesia",85945889,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Other","Point of Entry (PoE)","Indonesia",56579,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Respond","Preparedness","Indonesia",34167722,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Other","Radiation Emergencies","Indonesia",652282,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Detect","Real Time Surveillance","Indonesia",468250426,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Detect","Reporting","Indonesia",109207709,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Respond","Risk Communication","Indonesia",181128683,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Unspecified","Unspecified","Indonesia",430099348,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Detect","Workforce Development","Indonesia",118336316,"IDN","Indonesia"
"Indonesia","IDN","East Asia & Pacific","Lower middle income","IBRD",NA,"Indonesia","IDN","Prevent","Zoonotic Disease","Indonesia",95334900,"IDN","Indonesia"
"Isle of Man","IMN","Europe & Central Asia","High income",NA,NA,"Isle of Man","IMN",NA,NA,NA,NA,NA,NA
"India","IND","South Asia","Lower middle income","IBRD",NA,"India","IND","Prevent","Antimicrobial Resistance (AMR)","India",21518722,"IND","India"
